scenario_id,longitudinal_deceleration,safety_distance_m,safety_distance_s
5bc4920904c87d000127b726,0.0,0.0,0.0
5bc4920904c87d000127b727,1.0,1.0,1.0
5bc4920904c87d000127b728,0.0,0.0,0.0
5bc4920904c87d000127b729,1.0,1.0,1.0
5bc4920904c87d000127b72a,1.0,0.0,0.0
5bc4920904c87d000127b72b,1.0,0.0,0.0
5bc4920904c87d000127b72c,1.0,0.0,1.0
5bc4920904c87d000127b72d,1.0,0.0,0.0
5bc4920904c87d000127b72e,1.0,0.0,0.0
5bc4920904c87d000127b72f,1.0,0.0,0.0
5bc4920904c87d000127b730,1.0,0.0,0.0
5bc4920904c87d000127b731,1.0,0.0,1.0
5bc4920904c87d000127b732,1.0,1.0,1.0
5bc4920904c87d000127b733,0.0,1.0,1.0
5bc4920904c87d000127b734,1.0,0.0,1.0
5bc4920904c87d000127b735,1.0,1.0,1.0
5bc4920904c87d000127b736,0.0,1.0,1.0
5bc4920904c87d000127b737,1.0,0.0,0.0
5bc4920904c87d000127b738,1.0,0.0,0.0
5bc4920904c87d000127b739,1.0,0.0,1.0
5bc4920904c87d000127b73a,1.0,0.0,0.0
5bc4920904c87d000127b73b,0.0,1.0,1.0
5bc4920904c87d000127b73c,1.0,0.0,0.0
5bc4920904c87d000127b73d,1.0,0.0,1.0
5bc4920904c87d000127b73e,1.0,0.0,1.0
5bc4920904c87d000127b73f,1.0,0.0,0.0
5bc4920904c87d000127b740,0.0,1.0,1.0
5bc4920904c87d000127b741,1.0,0.0,0.0
5bc4920904c87d000127b742,1.0,0.0,0.0
5bc4920904c87d000127b743,1.0,0.0,1.0
5bc4920904c87d000127b744,1.0,0.0,0.0
5bc4920904c87d000127b745,1.0,0.0,1.0
5bc4920904c87d000127b746,1.0,0.0,0.0
5bc4920904c87d000127b747,1.0,0.0,0.0
5bc4920904c87d000127b748,0.0,0.0,0.0
5bc4920904c87d000127b749,1.0,0.0,0.0
5bc4920904c87d000127b74a,1.0,0.0,1.0
5bc4920904c87d000127b74b,1.0,0.0,0.0
5bc4920904c87d000127b74c,1.0,0.0,0.0
5bc4920904c87d000127b74d,1.0,0.0,0.0
5bc4920904c87d000127b74e,1.0,0.0,0.0
5bc4920904c87d000127b74f,1.0,0.0,1.0
5bc4920904c87d000127b750,1.0,0.0,0.0
5bc4920904c87d000127b751,0.0,0.0,0.0
5bc4920904c87d000127b752,1.0,0.0,0.0
5bc4920904c87d000127b753,1.0,0.0,1.0
5bc4920904c87d000127b754,1.0,0.0,0.0
5bc4920904c87d000127b755,1.0,0.0,0.0
5bc4920904c87d000127b756,1.0,0.0,0.0
5bc4920904c87d000127b757,1.0,1.0,1.0
5bc4920904c87d000127b758,1.0,0.0,0.0
5bc4920904c87d000127b759,0.0,0.0,1.0
5bc4920904c87d000127b75a,1.0,0.0,0.0
5bc4920904c87d000127b75b,1.0,0.0,0.0
5bc4920904c87d000127b75c,1.0,0.0,0.0
5bc4920904c87d000127b75d,0.0,0.0,0.0
5bc4920904c87d000127b75e,1.0,1.0,1.0
5bc4920904c87d000127b75f,1.0,0.0,0.0
5bc4920904c87d000127b760,1.0,0.0,0.0
5bc4920904c87d000127b761,1.0,0.0,0.0
5bc4920904c87d000127b762,0.0,0.0,0.0
5bc4920904c87d000127b763,1.0,0.0,0.0
5bc4920904c87d000127b764,1.0,0.0,0.0
5bc4920904c87d000127b765,1.0,0.0,0.0
5bc4920904c87d000127b766,1.0,0.0,0.0
5bc4920904c87d000127b767,1.0,1.0,1.0
5bc4920904c87d000127b768,1.0,0.0,0.0
5bc4920904c87d000127b769,1.0,0.0,0.0
5bc4920904c87d000127b76a,1.0,0.0,0.0
5bc4920904c87d000127b76b,0.0,0.0,0.0
5bc4920904c87d000127b76c,1.0,0.0,1.0
5bc4920904c87d000127b76d,0.0,1.0,1.0
5bc4920904c87d000127b76e,1.0,1.0,1.0
5bc4920904c87d000127b76f,1.0,0.0,0.0
5bc4920904c87d000127b770,1.0,0.0,0.0
5bc4920904c87d000127b771,1.0,0.0,0.0
5bc4920904c87d000127b772,1.0,0.0,1.0
5bc4920904c87d000127b773,1.0,0.0,0.0
5bc4920904c87d000127b774,1.0,0.0,0.0
5bc4920904c87d000127b775,1.0,1.0,1.0
5bc4920904c87d000127b776,0.0,0.0,0.0
5bc4920904c87d000127b777,0.0,1.0,1.0
5bc4920904c87d000127b778,1.0,1.0,1.0
5bc4920904c87d000127b779,1.0,0.0,0.0
5bc4920904c87d000127b77a,0.0,0.0,0.0
5bc4920904c87d000127b77b,1.0,0.0,0.0
5bc4920904c87d000127b77c,1.0,0.0,0.0
5bc4920904c87d000127b77d,1.0,1.0,1.0
5bc4920904c87d000127b77e,0.0,0.0,0.0
5bc4920904c87d000127b77f,0.0,0.0,0.0
5bc4920904c87d000127b780,0.0,0.0,0.0
5bc4920904c87d000127b781,1.0,0.0,1.0
5bc4920904c87d000127b782,0.0,0.0,0.0
5bc4920904c87d000127b783,1.0,0.0,0.0
5bc4920904c87d000127b784,1.0,0.0,0.0
5bc4920904c87d000127b785,1.0,0.0,0.0
5bc4920904c87d000127b786,1.0,0.0,0.0
5bc4920904c87d000127b787,0.0,0.0,0.0
5bc4920904c87d000127b788,1.0,0.0,0.0
5bc4920904c87d000127b789,1.0,0.0,0.0
5bc4920904c87d000127b78a,1.0,0.0,0.0
5bc4920904c87d000127b78b,1.0,1.0,1.0
5bc4920904c87d000127b78c,1.0,0.0,0.0
5bc4920904c87d000127b78d,1.0,0.0,0.0
5bc4920904c87d000127b78e,1.0,0.0,0.0
5bc4920904c87d000127b78f,0.0,0.0,0.0
5bc4920904c87d000127b790,0.0,0.0,0.0
5bc4920904c87d000127b791,1.0,0.0,0.0
5bc4920904c87d000127b792,0.0,0.0,1.0
5bc4920904c87d000127b793,1.0,0.0,0.0
5bc4920904c87d000127b794,1.0,1.0,1.0
5bc4920904c87d000127b795,0.0,1.0,1.0
5bc4920904c87d000127b796,1.0,1.0,1.0
5bc4920904c87d000127b797,1.0,1.0,1.0
5bc4920904c87d000127b798,1.0,1.0,1.0
5bc4920904c87d000127b799,1.0,0.0,0.0
5bc4920904c87d000127b79a,1.0,1.0,1.0
5bc4920904c87d000127b79b,1.0,0.0,0.0
5bc4920904c87d000127b79c,1.0,0.0,0.0
5bc4920904c87d000127b79d,1.0,0.0,1.0
5bc4920904c87d000127b79e,0.0,0.0,0.0
5bc4920904c87d000127b79f,1.0,1.0,1.0
5bc4920904c87d000127b7a0,1.0,0.0,0.0
5bc4920904c87d000127b7a1,1.0,0.0,1.0
5bc4920904c87d000127b7a2,0.0,0.0,1.0
5bc4920904c87d000127b7a3,1.0,0.0,0.0
5bc4920904c87d000127b7a4,0.0,0.0,1.0
5bc4920904c87d000127b7a5,0.0,0.0,1.0
5bc4920904c87d000127b7a6,1.0,1.0,1.0
5bc4920904c87d000127b7a7,0.0,0.0,0.0
5bc4920904c87d000127b7a8,1.0,0.0,0.0
5bc4920904c87d000127b7a9,1.0,0.0,0.0
5bc4920904c87d000127b7aa,1.0,0.0,0.0
5bc4920904c87d000127b7ab,1.0,1.0,1.0
5bc4920904c87d000127b7ac,1.0,1.0,1.0
5bc4920904c87d000127b7ad,1.0,0.0,0.0
5bc4920904c87d000127b7ae,1.0,0.0,0.0
5bc4920904c87d000127b7af,1.0,0.0,1.0
5bc4920904c87d000127b7b0,1.0,1.0,1.0
5bc4920904c87d000127b7b1,0.0,1.0,1.0
5bc4920904c87d000127b7b2,0.0,0.0,0.0
5bc4920904c87d000127b7b3,1.0,0.0,1.0
5bc4920904c87d000127b7b4,1.0,0.0,0.0
5bc4920904c87d000127b7b5,0.0,0.0,0.0
5bc4920904c87d000127b7b6,1.0,0.0,1.0
5bc4920904c87d000127b7b7,1.0,0.0,1.0
5bc4920904c87d000127b7b8,1.0,0.0,0.0
5bc4920904c87d000127b7b9,1.0,0.0,1.0
5bc4920904c87d000127b7ba,1.0,0.0,0.0
5bc4920904c87d000127b7bb,1.0,0.0,0.0
5bc4920904c87d000127b7bc,1.0,0.0,0.0
5bc4920904c87d000127b7bd,0.0,0.0,1.0
5bc4920904c87d000127b7be,1.0,1.0,1.0
5bc4920904c87d000127b7bf,1.0,0.0,0.0
5bc4920904c87d000127b7c0,0.0,0.0,0.0
5bc4920904c87d000127b7c1,1.0,0.0,0.0
5bc4920904c87d000127b7c2,1.0,0.0,0.0
5bc4920904c87d000127b7c3,1.0,0.0,0.0
5bc4920904c87d000127b7c4,1.0,0.0,1.0
5bc4920904c87d000127b7c5,1.0,0.0,1.0
5bc4920904c87d000127b7c6,0.0,0.0,0.0
5bc4920904c87d000127b7c7,1.0,0.0,0.0
5bc4920904c87d000127b7c8,1.0,0.0,1.0
5bc4920904c87d000127b7c9,1.0,1.0,1.0
5bc4920904c87d000127b7ca,1.0,0.0,0.0
5bc4920904c87d000127b7cb,1.0,1.0,1.0
5bc4920904c87d000127b7cc,0.0,1.0,1.0
5bc4920904c87d000127b7cd,1.0,0.0,0.0
5bc4920904c87d000127b7ce,1.0,0.0,1.0
5bc4920904c87d000127b7cf,1.0,0.0,0.0
5bc4920904c87d000127b7d0,1.0,0.0,0.0
5bc4920904c87d000127b7d1,1.0,1.0,1.0
5bc4920904c87d000127b7d2,1.0,0.0,0.0
5bc4920904c87d000127b7d3,1.0,0.0,0.0
5bc4920904c87d000127b7d4,1.0,0.0,0.0
5bc4920904c87d000127b7d5,0.0,0.0,0.0
5bc4920904c87d000127b7d6,1.0,0.0,0.0
5bc4920904c87d000127b7d7,1.0,0.0,0.0
5bc4920904c87d000127b7d8,1.0,0.0,0.0
5bc4920904c87d000127b7d9,1.0,1.0,1.0
5bc4920904c87d000127b7da,1.0,1.0,1.0
5bc4920904c87d000127b7db,0.0,1.0,1.0
5bc4920904c87d000127b7dc,0.0,0.0,0.0
5bc4920904c87d000127b7dd,1.0,1.0,1.0
5bc4920904c87d000127b7de,1.0,0.0,0.0
5bc4920904c87d000127b7df,1.0,0.0,1.0
5bc4920904c87d000127b7e0,0.0,1.0,1.0
5bc4920904c87d000127b7e1,1.0,0.0,0.0
5bc4920904c87d000127b7e2,1.0,0.0,0.0
5bc4920904c87d000127b7e3,1.0,0.0,0.0
5bc4920904c87d000127b7e4,1.0,0.0,0.0
5bc4920904c87d000127b7e5,1.0,0.0,0.0
5bc4920904c87d000127b7e6,1.0,0.0,0.0
5bc4920904c87d000127b7e7,1.0,0.0,0.0
5bc4920904c87d000127b7e8,0.0,1.0,1.0
5bc4920904c87d000127b7e9,1.0,0.0,0.0
5bc4920904c87d000127b7ea,1.0,0.0,0.0
5bc4920904c87d000127b7eb,1.0,0.0,0.0
5bc4920904c87d000127b7ec,1.0,1.0,1.0
5bc4920904c87d000127b7ed,1.0,0.0,0.0
5bc4920904c87d000127b7ee,1.0,0.0,1.0
5bc4920904c87d000127b7ef,1.0,1.0,1.0
5bc4920904c87d000127b7f0,0.0,0.0,0.0
5bc4920904c87d000127b7f1,1.0,0.0,0.0
5bc4920904c87d000127b7f2,1.0,0.0,0.0
5bc4920904c87d000127b7f3,1.0,0.0,1.0
5bc4920904c87d000127b7f4,1.0,0.0,0.0
5bc4920904c87d000127b7f5,1.0,0.0,0.0
5bc4920904c87d000127b7f6,1.0,0.0,0.0
5bc4920904c87d000127b7f7,1.0,0.0,1.0
5bc4920904c87d000127b7f8,1.0,0.0,0.0
5bc4920904c87d000127b7f9,1.0,1.0,1.0
5bc4920904c87d000127b7fa,1.0,1.0,1.0
5bc4920904c87d000127b7fb,1.0,0.0,0.0
5bc4920904c87d000127b7fc,1.0,0.0,0.0
5bc4920904c87d000127b7fd,1.0,0.0,0.0
5bc4920904c87d000127b7fe,1.0,0.0,0.0
5bc4920904c87d000127b7ff,1.0,0.0,0.0
5bc4920904c87d000127b800,1.0,0.0,1.0
5bc4920904c87d000127b801,0.0,0.0,1.0
5bc4920904c87d000127b802,1.0,0.0,0.0
5bc4920904c87d000127b803,1.0,0.0,1.0
5bc4920904c87d000127b804,1.0,0.0,0.0
5bc4920904c87d000127b805,1.0,0.0,0.0
5bc4920904c87d000127b806,1.0,0.0,0.0
5bc4920904c87d000127b807,1.0,0.0,1.0
5bc4920904c87d000127b808,1.0,0.0,1.0
5bc4920904c87d000127b809,1.0,0.0,1.0
5bc4920904c87d000127b80a,1.0,0.0,0.0
5bc4920904c87d000127b80b,1.0,0.0,0.0
5bc4920904c87d000127b80c,1.0,1.0,1.0
5bc4920904c87d000127b80d,1.0,0.0,0.0
5bc4920904c87d000127b80e,1.0,0.0,0.0
5bc4920904c87d000127b80f,1.0,0.0,0.0
5bc4920904c87d000127b810,1.0,1.0,1.0
5bc4920904c87d000127b811,1.0,0.0,0.0
5bc4920904c87d000127b812,1.0,0.0,0.0
5bc4920904c87d000127b813,1.0,1.0,1.0
5bc4920904c87d000127b814,1.0,0.0,0.0
5bc4920904c87d000127b815,0.0,0.0,1.0
5bc4920904c87d000127b816,1.0,0.0,1.0
5bc4920904c87d000127b817,1.0,1.0,1.0
5bc4920904c87d000127b818,0.0,0.0,0.0
5bc4920904c87d000127b819,1.0,0.0,0.0
5bc4920904c87d000127b81a,0.0,1.0,1.0
5bc4920904c87d000127b81b,1.0,0.0,0.0
5bc4920904c87d000127b81c,1.0,0.0,1.0
5bc4920904c87d000127b81d,1.0,0.0,1.0
5bc4920904c87d000127b81e,1.0,0.0,1.0
5bc4920904c87d000127b81f,1.0,0.0,0.0
5bc4920904c87d000127b820,1.0,0.0,0.0
5bc4920904c87d000127b821,1.0,0.0,0.0
5bc4920904c87d000127b822,1.0,0.0,1.0
5bc4920904c87d000127b823,1.0,0.0,0.0
5bc4920904c87d000127b824,1.0,0.0,1.0
5bc4920904c87d000127b825,1.0,1.0,1.0
5bc4920904c87d000127b826,1.0,0.0,0.0
5bc4920904c87d000127b827,1.0,0.0,0.0
5bc4920904c87d000127b828,1.0,0.0,0.0
5bc4920904c87d000127b829,1.0,0.0,0.0
5bc4920904c87d000127b82a,0.0,0.0,0.0
5bc4920904c87d000127b82b,1.0,0.0,0.0
5bc4920904c87d000127b82c,1.0,0.0,1.0
5bc4920904c87d000127b82d,1.0,0.0,0.0
5bc4920904c87d000127b82e,1.0,0.0,0.0
5bc4920904c87d000127b82f,0.0,0.0,0.0
5bc4920904c87d000127b830,0.0,0.0,0.0
5bc4920904c87d000127b831,1.0,1.0,1.0
5bc4920904c87d000127b832,1.0,0.0,0.0
5bc4920904c87d000127b833,1.0,0.0,1.0
5bc4920904c87d000127b834,1.0,0.0,0.0
5bc4920904c87d000127b835,1.0,1.0,1.0
5bc4920904c87d000127b836,1.0,0.0,0.0
5bc4920904c87d000127b837,1.0,0.0,0.0
5bc4920904c87d000127b838,1.0,0.0,0.0
5bc4920904c87d000127b839,1.0,0.0,0.0
5bc4920904c87d000127b83a,0.0,0.0,0.0
5bc4920904c87d000127b83b,1.0,1.0,1.0
5bc4920904c87d000127b83c,0.0,0.0,0.0
5bc4920904c87d000127b83d,1.0,0.0,1.0
5bc4920904c87d000127b83e,1.0,0.0,0.0
5bc4920904c87d000127b83f,1.0,0.0,0.0
5bc4920904c87d000127b840,1.0,0.0,0.0
5bc4920904c87d000127b841,0.0,0.0,0.0
5bc4920904c87d000127b842,1.0,1.0,1.0
5bc4920904c87d000127b843,1.0,0.0,0.0
5bc4920904c87d000127b844,1.0,0.0,0.0
5bc4920904c87d000127b845,1.0,0.0,0.0
5bc4920904c87d000127b846,1.0,0.0,1.0
5bc4920904c87d000127b847,1.0,1.0,1.0
5bc4920904c87d000127b848,1.0,0.0,0.0
5bc4920904c87d000127b849,0.0,0.0,0.0
5bc4920904c87d000127b84a,0.0,0.0,0.0
5bc4920904c87d000127b84b,1.0,0.0,1.0
5bc4920904c87d000127b84c,0.0,0.0,1.0
5bc4920904c87d000127b84d,1.0,1.0,1.0
5bc4920904c87d000127b84e,1.0,0.0,0.0
5bc4920904c87d000127b84f,1.0,0.0,0.0
5bc4920904c87d000127b850,1.0,0.0,0.0
5bc4920904c87d000127b851,1.0,1.0,1.0
5bc4920904c87d000127b852,1.0,0.0,0.0
5bc4920904c87d000127b853,0.0,1.0,1.0
5bc4920904c87d000127b854,1.0,1.0,1.0
5bc4920904c87d000127b855,1.0,0.0,0.0
5bc4920904c87d000127b856,0.0,1.0,1.0
5bc4920904c87d000127b857,1.0,1.0,1.0
5bc4920904c87d000127b858,0.0,0.0,0.0
5bc4920904c87d000127b859,1.0,0.0,1.0
5bc4920904c87d000127b85a,1.0,0.0,0.0
5bc4920904c87d000127b85b,1.0,0.0,0.0
5bc4920904c87d000127b85c,1.0,0.0,0.0
5bc4920904c87d000127b85d,1.0,0.0,0.0
5bc4920904c87d000127b85e,1.0,0.0,0.0
5bc4920904c87d000127b85f,1.0,0.0,1.0
5bc4920904c87d000127b860,0.0,0.0,1.0
5bc4920904c87d000127b861,1.0,1.0,1.0
5bc4920904c87d000127b862,1.0,0.0,0.0
5bc4920904c87d000127b863,1.0,0.0,0.0
5bc4920904c87d000127b864,0.0,0.0,0.0
5bc4920904c87d000127b865,1.0,0.0,0.0
5bc4920904c87d000127b866,1.0,0.0,0.0
5bc4920904c87d000127b867,0.0,0.0,0.0
5bc4920904c87d000127b868,1.0,1.0,1.0
5bc4920904c87d000127b869,1.0,0.0,0.0
5bc4920904c87d000127b86a,1.0,0.0,1.0
5bc4920904c87d000127b86b,1.0,0.0,0.0
5bc4920904c87d000127b86c,1.0,0.0,0.0
5bc4920904c87d000127b86d,1.0,1.0,1.0
5bc4920904c87d000127b86e,0.0,0.0,0.0
5bc4920904c87d000127b86f,1.0,0.0,0.0
5bc4920904c87d000127b870,1.0,0.0,0.0
5bc4920904c87d000127b871,1.0,0.0,0.0
5bc4920904c87d000127b872,1.0,0.0,0.0
5bc4920904c87d000127b873,1.0,0.0,0.0
5bc4920904c87d000127b874,1.0,1.0,1.0
5bc4920904c87d000127b875,0.0,0.0,0.0
5bc4920904c87d000127b876,1.0,0.0,0.0
5bc4920904c87d000127b877,1.0,0.0,0.0
5bc4920904c87d000127b878,0.0,0.0,0.0
5bc4920904c87d000127b879,1.0,0.0,0.0
5bc4920904c87d000127b87a,0.0,0.0,0.0
5bc4920904c87d000127b87b,0.0,0.0,0.0
5bc4920904c87d000127b87c,1.0,0.0,0.0
5bc4920904c87d000127b87d,1.0,0.0,0.0
5bc4920904c87d000127b87e,1.0,0.0,0.0
5bc4920904c87d000127b87f,0.0,0.0,0.0
5bc4920904c87d000127b880,1.0,0.0,1.0
5bc4920904c87d000127b881,0.0,1.0,1.0
5bc4920904c87d000127b882,1.0,0.0,0.0
5bc4920904c87d000127b883,0.0,0.0,1.0
5bc4920904c87d000127b884,1.0,1.0,1.0
5bc4920904c87d000127b885,1.0,0.0,0.0
5bc4920904c87d000127b886,1.0,0.0,1.0
5bc4920904c87d000127b887,0.0,0.0,0.0
5bc4920904c87d000127b888,1.0,0.0,0.0
5bc4920904c87d000127b889,1.0,0.0,0.0
5bc4920904c87d000127b88a,1.0,0.0,0.0
5bc4920904c87d000127b88b,1.0,0.0,0.0
5bc4920904c87d000127b88c,0.0,0.0,0.0
5bc4920904c87d000127b88d,0.0,0.0,1.0
5bc4920904c87d000127b88e,0.0,1.0,1.0
5bc4920904c87d000127b88f,1.0,1.0,1.0
5bc4920904c87d000127b890,0.0,1.0,1.0
5bc4920904c87d000127b891,1.0,1.0,1.0
5bc4920904c87d000127b892,1.0,0.0,0.0
5bc4920904c87d000127b893,1.0,0.0,0.0
5bc4920904c87d000127b894,1.0,0.0,0.0
5bc4920904c87d000127b895,0.0,0.0,0.0
5bc4920904c87d000127b896,1.0,0.0,0.0
5bc4920904c87d000127b897,1.0,0.0,0.0
5bc4920904c87d000127b898,1.0,0.0,0.0
5bc4920904c87d000127b899,1.0,0.0,0.0
5bc4920904c87d000127b89a,1.0,0.0,0.0
5bc4920904c87d000127b89b,1.0,1.0,1.0
5bc4920904c87d000127b89c,1.0,0.0,1.0
5bc4920904c87d000127b89d,0.0,0.0,0.0
5bc4920904c87d000127b89e,1.0,0.0,0.0
5bc4920904c87d000127b89f,0.0,0.0,1.0
5bc4920904c87d000127b8a0,0.0,0.0,0.0
5bc4920904c87d000127b8a1,0.0,1.0,1.0
5bc4920904c87d000127b8a2,1.0,0.0,0.0
5bc4920904c87d000127b8a3,1.0,0.0,0.0
5bc4920904c87d000127b8a4,1.0,0.0,0.0
5bc4920904c87d000127b8a5,1.0,0.0,0.0
5bc4920904c87d000127b8a6,1.0,0.0,0.0
5bc4920904c87d000127b8a7,1.0,0.0,0.0
5bc4920904c87d000127b8a8,1.0,0.0,0.0
5bc4920904c87d000127b8a9,1.0,0.0,0.0
5bc4920904c87d000127b8aa,1.0,0.0,1.0
5bc4920904c87d000127b8ab,1.0,0.0,1.0
5bc4920904c87d000127b8ac,1.0,1.0,1.0
5bc4920904c87d000127b8ad,1.0,0.0,1.0
5bc4920904c87d000127b8ae,1.0,0.0,0.0
5bc4920904c87d000127b8af,0.0,0.0,0.0
5bc4920904c87d000127b8b0,0.0,0.0,1.0
5bc4920904c87d000127b8b1,1.0,0.0,0.0
5bc4920904c87d000127b8b2,0.0,0.0,0.0
5bc4920904c87d000127b8b3,1.0,0.0,1.0
5bc4920904c87d000127b8b4,1.0,0.0,0.0
5bc4920904c87d000127b8b5,1.0,0.0,0.0
5bc4920904c87d000127b8b6,1.0,0.0,0.0
5bc4920904c87d000127b8b7,1.0,0.0,0.0
5bc4920904c87d000127b8b8,1.0,0.0,1.0
5bc4920904c87d000127b8b9,1.0,0.0,0.0
5bc4920904c87d000127b8ba,1.0,0.0,0.0
5bc4920904c87d000127b8bb,1.0,0.0,0.0
5bc4920904c87d000127b8bc,1.0,0.0,0.0
5bc4920904c87d000127b8bd,0.0,1.0,1.0
5bc4920904c87d000127b8be,0.0,0.0,1.0
5bc4920904c87d000127b8bf,0.0,1.0,1.0
5bc4920904c87d000127b8c0,1.0,0.0,0.0
5bc4920904c87d000127b8c1,1.0,0.0,0.0
5bc4920904c87d000127b8c2,1.0,1.0,1.0
5bc4920904c87d000127b8c3,1.0,0.0,0.0
5bc4920904c87d000127b8c4,1.0,0.0,0.0
5bc4920904c87d000127b8c5,1.0,0.0,0.0
5bc4920904c87d000127b8c6,1.0,1.0,1.0
5bc4920904c87d000127b8c7,0.0,0.0,1.0
5bc4920904c87d000127b8c8,1.0,0.0,0.0
5bc4920904c87d000127b8c9,1.0,0.0,0.0
5bc4920904c87d000127b8ca,0.0,0.0,1.0
5bc4920904c87d000127b8cb,1.0,0.0,0.0
5bc4920904c87d000127b8cc,0.0,0.0,0.0
5bc4920904c87d000127b8cd,1.0,0.0,0.0
5bc4920904c87d000127b8ce,1.0,1.0,1.0
5bc4920904c87d000127b8cf,1.0,0.0,0.0
5bc4920904c87d000127b8d0,1.0,0.0,0.0
5bc4920904c87d000127b8d1,1.0,0.0,0.0
5bc4920904c87d000127b8d2,1.0,1.0,1.0
5bc4920904c87d000127b8d3,1.0,0.0,1.0
5bc4920904c87d000127b8d4,1.0,0.0,1.0
5bc4920904c87d000127b8d5,1.0,0.0,0.0
5bc4920904c87d000127b8d6,1.0,1.0,1.0
5bc4920904c87d000127b8d7,1.0,0.0,1.0
5bc4920904c87d000127b8d8,0.0,0.0,0.0
5bc4920904c87d000127b8d9,0.0,0.0,0.0
5bc4920904c87d000127b8da,1.0,0.0,1.0
5bc4920904c87d000127b8db,1.0,1.0,1.0
5bc4920904c87d000127b8dc,1.0,0.0,0.0
5bc4920904c87d000127b8dd,0.0,0.0,1.0
5bc4920904c87d000127b8de,1.0,0.0,0.0
5bc4920904c87d000127b8df,1.0,1.0,1.0
5bc4920904c87d000127b8e0,1.0,0.0,0.0
5bc4920904c87d000127b8e1,1.0,0.0,1.0
5bc4920904c87d000127b8e2,0.0,1.0,1.0
5bc4920904c87d000127b8e3,1.0,0.0,1.0
5bc4920904c87d000127b8e4,0.0,0.0,0.0
5bc4920904c87d000127b8e5,0.0,1.0,1.0
5bc4920904c87d000127b8e6,1.0,0.0,0.0
5bc4920904c87d000127b8e7,0.0,0.0,0.0
5bc4920904c87d000127b8e8,1.0,0.0,0.0
5bc4920904c87d000127b8e9,1.0,0.0,0.0
5bc4920904c87d000127b8ea,1.0,0.0,0.0
5bc4920904c87d000127b8eb,1.0,0.0,0.0
5bc4920904c87d000127b8ec,1.0,0.0,0.0
5bc4920904c87d000127b8ed,1.0,1.0,1.0
5bc4920904c87d000127b8ee,1.0,0.0,0.0
5bc4920904c87d000127b8ef,0.0,0.0,1.0
5bc4920904c87d000127b8f0,1.0,0.0,1.0
5bc4920904c87d000127b8f1,0.0,1.0,1.0
5bc4920904c87d000127b8f2,1.0,0.0,0.0
5bc4920904c87d000127b8f3,1.0,1.0,1.0
5bc4920904c87d000127b8f4,0.0,0.0,0.0
5bc4920904c87d000127b8f5,0.0,1.0,1.0
5bc4920904c87d000127b8f6,1.0,1.0,1.0
5bc4920904c87d000127b8f7,0.0,1.0,1.0
5bc4920904c87d000127b8f8,0.0,0.0,1.0
5bc4920904c87d000127b8f9,1.0,1.0,1.0
5bc4920904c87d000127b8fa,1.0,0.0,0.0
5bc4920904c87d000127b8fb,1.0,0.0,0.0
5bc4920904c87d000127b8fc,1.0,1.0,1.0
5bc4920904c87d000127b8fd,1.0,1.0,1.0
5bc4920904c87d000127b8fe,0.0,0.0,0.0
5bc4920904c87d000127b8ff,0.0,0.0,0.0
5bc4920904c87d000127b900,1.0,1.0,1.0
5bc4920904c87d000127b901,1.0,0.0,0.0
5bc4920904c87d000127b902,1.0,0.0,0.0
5bc4920904c87d000127b903,0.0,0.0,0.0
5bc4920904c87d000127b904,1.0,1.0,1.0
5bc4920904c87d000127b905,1.0,0.0,0.0
5bc4920904c87d000127b906,1.0,0.0,0.0
5bc4920904c87d000127b907,0.0,0.0,0.0
5bc4920904c87d000127b908,1.0,1.0,1.0
5bc4920904c87d000127b909,1.0,0.0,0.0
5bc4920904c87d000127b90a,1.0,0.0,1.0
5bc4920904c87d000127b90b,1.0,0.0,0.0
5bc4920904c87d000127b90c,1.0,1.0,1.0
5bc4920904c87d000127b90d,1.0,0.0,0.0
5bc4920904c87d000127b90e,1.0,1.0,1.0
5bc4920904c87d000127b90f,1.0,0.0,0.0
5bc4920904c87d000127b910,1.0,0.0,0.0
5bc4920904c87d000127b911,1.0,0.0,1.0
5bc4920904c87d000127b912,0.0,0.0,0.0
5bc4920904c87d000127b913,1.0,0.0,0.0
5bc4920904c87d000127b914,1.0,1.0,1.0
5bc4920904c87d000127b915,0.0,0.0,0.0
5bc4920904c87d000127b916,0.0,1.0,1.0
5bc4920904c87d000127b917,0.0,0.0,1.0
5bc4920904c87d000127b918,1.0,1.0,1.0
5bc4920904c87d000127b919,0.0,0.0,0.0
5bc4920904c87d000127b91a,1.0,0.0,1.0
5bc4920904c87d000127b91b,1.0,0.0,1.0
5bc4920904c87d000127b91c,1.0,0.0,0.0
5bc4920904c87d000127b91d,1.0,0.0,0.0
5bc4920904c87d000127b91e,1.0,0.0,0.0
5bc4920904c87d000127b91f,0.0,1.0,1.0
5bc4920904c87d000127b920,1.0,1.0,1.0
5bc4920904c87d000127b921,1.0,0.0,0.0
5bc4920904c87d000127b922,0.0,0.0,0.0
5bc4920904c87d000127b923,1.0,0.0,0.0
5bc4920904c87d000127b924,1.0,0.0,0.0
5bc4920904c87d000127b925,1.0,1.0,1.0
5bc4920904c87d000127b926,1.0,0.0,1.0
5bc4920904c87d000127b927,1.0,1.0,1.0
5bc4920904c87d000127b928,1.0,1.0,1.0
5bc4920904c87d000127b929,1.0,0.0,0.0
5bc4920904c87d000127b92a,1.0,0.0,1.0
5bc4920904c87d000127b92b,1.0,1.0,1.0
