scenario_id,AccelDur_s,LaneWidth_m,PVSpeed_kmh,PVPosit_m,PVAccel_ms2,PVDecel_ms2,PVCar,PVBus,PVMoto,Slope-6,Slope0,Slop6
5bc4920904c87d000127b5bd,0.0,3.5,60.8,679.0,1.3,2.8,0,1,0,1,0,0
5bc4920904c87d000127b5be,3.9,3.5,109.1,592.0,2.2,0.2,0,1,0,1,0,0
5bc4920904c87d000127b5bf,1.5,3.5,108.3,524.0,2.7,1.2,0,1,0,1,0,0
5bc4920904c87d000127b5c0,1.3,3.5,74.6,559.0,2.8,1.2,0,1,0,1,0,0
5bc4920904c87d000127b5c1,4.2,3.5,74.4,675.0,1.9,2.9,0,1,0,1,0,0
5bc4920904c87d000127b5c2,3.3,3.5,83.8,537.0,1.6,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5c3,0.3,3.5,74.3,605.0,2.5,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5c4,1.0,3.5,105.8,627.0,1.6,1.8,0,1,0,1,0,0
5bc4920904c87d000127b5c5,4.6,3.5,91.3,579.0,2.0,0.4,0,1,0,1,0,0
5bc4920904c87d000127b5c6,4.5,3.5,86.7,560.0,1.8,2.7,0,1,0,1,0,0
5bc4920904c87d000127b5c7,2.3,3.5,90.0,686.0,2.8,1.8,0,1,0,1,0,0
5bc4920904c87d000127b5c8,1.7,3.5,60.7,568.0,2.7,0.3,0,1,0,1,0,0
5bc4920904c87d000127b5c9,0.8,3.5,100.0,603.0,1.8,1.3,0,1,0,1,0,0
5bc4920904c87d000127b5ca,4.5,3.5,109.1,538.0,1.8,2.7,0,1,0,1,0,0
5bc4920904c87d000127b5cb,3.6,3.5,64.8,705.0,1.7,1.7,0,1,0,1,0,0
5bc4920904c87d000127b5cc,4.8,3.5,102.9,621.0,1.0,2.4,0,1,0,1,0,0
5bc4920904c87d000127b5cd,0.3,3.5,87.2,576.0,1.2,2.2,0,1,0,1,0,0
5bc4920904c87d000127b5ce,1.0,3.5,88.7,692.0,2.6,0.5,0,1,0,1,0,0
5bc4920904c87d000127b5cf,0.0,3.5,103.6,579.0,2.8,0.9,0,1,0,1,0,0
5bc4920904c87d000127b5d0,1.9,3.5,106.7,547.0,2.5,0.5,0,1,0,1,0,0
5bc4920904c87d000127b5d1,0.0,3.5,71.4,534.0,3.0,2.0,0,1,0,1,0,0
5bc4920904c87d000127b5d2,0.6,3.5,89.5,559.0,1.1,0.0,0,1,0,1,0,0
5bc4920904c87d000127b5d3,1.8,3.5,99.0,635.0,2.5,1.3,0,1,0,1,0,0
5bc4920904c87d000127b5d4,0.6,3.5,102.4,587.0,1.8,1.9,0,1,0,1,0,0
5bc4920904c87d000127b5d5,0.5,3.5,65.8,687.0,1.1,0.1,0,1,0,1,0,0
5bc4920904c87d000127b5d6,3.7,3.5,94.0,607.0,1.9,1.5,0,1,0,1,0,0
5bc4920904c87d000127b5d7,4.0,3.5,65.4,631.0,1.9,0.8,0,1,0,1,0,0
5bc4920904c87d000127b5d8,0.7,3.5,98.7,516.0,2.9,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5d9,4.9,3.5,106.3,711.0,1.7,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5da,3.4,3.5,91.6,684.0,2.4,1.9,0,1,0,1,0,0
5bc4920904c87d000127b5db,1.0,3.5,61.9,534.0,2.4,1.3,0,1,0,1,0,0
5bc4920904c87d000127b5dc,4.2,3.5,105.4,531.0,1.7,0.7,0,1,0,1,0,0
5bc4920904c87d000127b5dd,4.8,3.5,82.4,583.0,3.0,0.4,0,1,0,1,0,0
5bc4920904c87d000127b5de,0.2,3.5,70.8,533.0,2.5,2.5,0,1,0,1,0,0
5bc4920904c87d000127b5df,4.2,3.5,72.1,627.0,1.2,0.1,0,1,0,1,0,0
5bc4920904c87d000127b5e0,0.8,3.5,81.3,710.0,2.3,0.2,0,1,0,1,0,0
5bc4920904c87d000127b5e1,1.8,3.5,91.8,664.0,1.8,1.0,0,1,0,1,0,0
5bc4920904c87d000127b5e2,4.9,3.5,99.1,622.0,2.8,0.2,0,1,0,1,0,0
5bc4920904c87d000127b5e3,4.3,3.5,91.2,670.0,2.9,1.7,0,1,0,1,0,0
5bc4920904c87d000127b5e4,3.9,3.5,102.4,691.0,2.5,2.2,0,1,0,1,0,0
5bc4920904c87d000127b5e5,4.0,3.5,110.0,625.0,2.0,0.4,0,1,0,1,0,0
5bc4920904c87d000127b5e6,2.4,3.5,98.1,630.0,1.2,0.5,0,1,0,1,0,0
5bc4920904c87d000127b5e7,2.7,3.5,76.2,608.0,3.0,1.5,0,1,0,1,0,0
5bc4920904c87d000127b5e8,5.0,3.5,109.8,579.0,2.3,1.0,0,1,0,1,0,0
5bc4920904c87d000127b5e9,0.6,3.5,92.1,630.0,2.6,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5ea,0.6,3.5,81.5,646.0,1.7,2.3,0,1,0,1,0,0
5bc4920904c87d000127b5eb,4.3,3.5,75.3,610.0,1.3,2.2,0,1,0,1,0,0
5bc4920904c87d000127b5ec,0.4,3.5,75.6,621.0,2.0,0.8,0,1,0,1,0,0
5bc4920904c87d000127b5ed,2.3,3.5,100.4,639.0,2.9,2.5,0,1,0,1,0,0
5bc4920904c87d000127b5ee,3.0,3.5,109.7,537.0,1.7,2.2,0,1,0,1,0,0
5bc4920904c87d000127b5ef,0.1,3.5,72.0,645.0,2.1,0.1,0,1,0,1,0,0
5bc4920904c87d000127b5f0,1.3,3.5,109.0,659.0,1.2,0.3,0,1,0,1,0,0
5bc4920904c87d000127b5f1,0.3,3.5,108.1,700.0,1.5,2.6,0,1,0,1,0,0
5bc4920904c87d000127b5f2,1.9,3.5,73.3,576.0,1.1,2.8,0,1,0,1,0,0
5bc4920904c87d000127b5f3,0.9,3.5,63.5,557.0,1.9,1.0,0,1,0,1,0,0
5bc4920904c87d000127b5f4,4.8,3.5,96.7,698.0,2.8,1.8,0,1,0,1,0,0
5bc4920904c87d000127b5f5,0.9,3.5,92.9,587.0,2.4,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5f6,1.5,3.5,75.3,606.0,2.5,0.8,0,1,0,1,0,0
5bc4920904c87d000127b5f7,0.5,3.5,96.3,698.0,1.2,0.3,0,1,0,1,0,0
5bc4920904c87d000127b5f8,1.7,3.5,71.3,561.0,2.2,0.9,0,1,0,1,0,0
5bc4920904c87d000127b5f9,0.9,3.5,96.5,630.0,1.8,1.6,0,1,0,1,0,0
5bc4920904c87d000127b5fa,1.5,3.5,98.8,678.0,1.8,1.8,0,1,0,1,0,0
5bc4920904c87d000127b5fb,2.8,3.5,99.8,641.0,2.5,2.3,0,1,0,1,0,0
5bc4920904c87d000127b5fc,0.4,3.5,70.1,565.0,3.0,0.1,0,1,0,1,0,0
5bc4920904c87d000127b5fd,0.2,3.5,69.5,620.0,1.5,0.5,0,1,0,1,0,0
5bc4920904c87d000127b5fe,4.6,3.5,73.0,711.0,1.3,1.4,0,1,0,1,0,0
5bc4920904c87d000127b5ff,2.4,3.5,96.8,688.0,2.1,1.8,0,1,0,1,0,0
5bc4920904c87d000127b600,3.7,3.5,80.8,597.0,2.7,0.9,0,1,0,1,0,0
5bc4920904c87d000127b601,1.1,3.5,101.1,701.0,2.0,1.0,0,1,0,1,0,0
5bc4920904c87d000127b602,3.8,3.5,72.8,660.0,2.2,0.9,0,1,0,1,0,0
5bc4920904c87d000127b603,0.2,3.5,79.4,567.0,2.7,1.2,0,1,0,1,0,0
5bc4920904c87d000127b604,0.1,3.5,78.4,650.0,1.9,2.6,0,1,0,1,0,0
5bc4920904c87d000127b605,1.2,3.5,106.1,665.0,1.7,0.7,0,1,0,1,0,0
5bc4920904c87d000127b606,0.4,3.5,109.2,657.0,1.2,1.2,0,1,0,1,0,0
5bc4920904c87d000127b607,3.6,3.5,85.6,678.0,2.8,2.4,0,1,0,1,0,0
5bc4920904c87d000127b608,4.8,3.5,79.8,622.0,3.0,2.1,0,1,0,1,0,0
5bc4920904c87d000127b609,4.4,3.5,77.7,517.0,2.5,1.1,0,1,0,1,0,0
5bc4920904c87d000127b60a,3.9,3.5,91.4,528.0,2.1,0.7,0,1,0,1,0,0
5bc4920904c87d000127b60b,1.1,3.5,87.9,647.0,2.2,1.0,0,1,0,1,0,0
5bc4920904c87d000127b60c,2.7,3.5,87.5,681.0,2.2,1.8,0,1,0,1,0,0
5bc4920904c87d000127b60d,4.8,3.5,87.8,530.0,1.9,0.3,0,1,0,1,0,0
5bc4920904c87d000127b60e,0.8,3.5,99.1,575.0,2.3,1.5,0,1,0,1,0,0
5bc4920904c87d000127b60f,4.4,3.5,67.9,689.0,1.9,2.5,0,1,0,1,0,0
5bc4920904c87d000127b610,3.0,3.5,106.1,596.0,1.9,2.2,0,1,0,1,0,0
5bc4920904c87d000127b611,4.6,3.5,77.2,699.0,1.1,0.7,0,1,0,1,0,0
5bc4920904c87d000127b612,4.9,3.5,93.5,656.0,2.1,2.3,0,1,0,1,0,0
5bc4920904c87d000127b613,1.4,3.5,89.1,711.0,1.2,2.5,0,1,0,1,0,0
5bc4920904c87d000127b614,3.7,3.5,92.2,565.0,1.4,1.2,0,1,0,1,0,0
5bc4920904c87d000127b615,4.2,3.5,63.9,523.0,1.8,0.6,0,1,0,1,0,0
5bc4920904c87d000127b616,4.7,3.5,84.7,535.0,2.8,2.6,0,1,0,1,0,0
5bc4920904c87d000127b617,0.3,3.5,105.4,707.0,2.2,2.9,0,1,0,1,0,0
5bc4920904c87d000127b618,2.0,3.5,97.2,568.0,3.0,2.9,0,1,0,1,0,0
5bc4920904c87d000127b619,3.3,3.5,107.3,674.0,1.1,0.5,0,1,0,1,0,0
5bc4920904c87d000127b61a,4.6,3.5,106.4,701.0,1.9,2.1,0,1,0,1,0,0
5bc4920904c87d000127b61b,0.8,3.5,103.9,599.0,2.0,2.2,0,1,0,1,0,0
5bc4920904c87d000127b61c,4.2,3.5,60.4,585.0,1.1,1.7,0,1,0,1,0,0
5bc4920904c87d000127b61d,1.6,3.5,97.9,585.0,2.8,0.5,0,1,0,1,0,0
5bc4920904c87d000127b61e,0.6,3.5,86.5,546.0,2.5,1.5,0,1,0,1,0,0
5bc4920904c87d000127b61f,3.6,3.5,107.1,667.0,2.6,1.0,0,1,0,1,0,0
5bc4920904c87d000127b620,1.8,3.5,80.3,566.0,1.3,0.3,0,1,0,1,0,0
5bc4920904c87d000127b621,2.8,3.5,88.1,666.0,2.9,2.3,0,1,0,1,0,0
5bc4920904c87d000127b622,3.6,3.5,82.4,612.0,2.7,2.3,0,1,0,1,0,0
5bc4920904c87d000127b623,0.6,3.5,63.8,691.0,2.0,1.4,0,1,0,1,0,0
5bc4920904c87d000127b624,1.9,3.5,75.2,666.0,1.2,2.6,0,1,0,1,0,0
5bc4920904c87d000127b625,1.6,3.5,107.7,522.0,1.7,2.6,0,1,0,1,0,0
5bc4920904c87d000127b626,3.2,3.5,83.9,646.0,3.0,1.8,0,1,0,1,0,0
5bc4920904c87d000127b627,1.4,3.5,65.3,561.0,1.3,1.5,0,1,0,1,0,0
5bc4920904c87d000127b628,3.1,3.5,62.2,539.0,2.3,2.3,0,1,0,1,0,0
5bc4920904c87d000127b629,4.7,3.5,99.3,559.0,1.9,3.0,0,1,0,1,0,0
5bc4920904c87d000127b62a,4.5,3.5,72.3,621.0,1.8,0.2,0,1,0,1,0,0
5bc4920904c87d000127b62b,4.6,3.5,68.6,596.0,1.9,0.0,0,1,0,1,0,0
5bc4920904c87d000127b62c,1.3,3.5,65.2,677.0,2.9,1.8,0,1,0,1,0,0
5bc4920904c87d000127b62d,0.9,3.5,99.0,656.0,2.6,1.2,0,1,0,1,0,0
5bc4920904c87d000127b62e,2.9,3.5,78.2,644.0,1.1,0.6,0,1,0,1,0,0
5bc4920904c87d000127b62f,0.9,3.5,95.0,661.0,2.2,0.6,0,1,0,1,0,0
5bc4920904c87d000127b630,2.6,3.5,62.3,674.0,2.7,2.8,0,1,0,1,0,0
5bc4920904c87d000127b631,3.2,3.5,88.7,616.0,1.7,0.1,0,1,0,1,0,0
5bc4920904c87d000127b632,0.3,3.5,69.7,618.0,2.7,0.7,0,1,0,1,0,0
5bc4920904c87d000127b633,0.5,3.5,72.0,654.0,1.7,2.5,0,1,0,1,0,0
5bc4920904c87d000127b634,1.0,3.5,66.3,571.0,2.9,2.9,0,1,0,1,0,0
5bc4920904c87d000127b635,2.2,3.5,84.4,600.0,1.4,2.2,0,1,0,1,0,0
5bc4920904c87d000127b636,3.5,3.5,105.1,618.0,1.8,2.5,0,1,0,1,0,0
5bc4920904c87d000127b637,3.6,3.5,80.0,638.0,1.1,2.8,0,1,0,1,0,0
5bc4920904c87d000127b638,0.8,3.5,87.3,528.0,2.7,1.1,0,1,0,1,0,0
5bc4920904c87d000127b639,2.3,3.5,87.9,583.0,1.2,1.8,0,1,0,1,0,0
5bc4920904c87d000127b63a,3.7,3.5,89.3,674.0,1.4,2.7,0,1,0,1,0,0
5bc4920904c87d000127b63b,2.6,3.5,73.1,594.0,1.8,2.0,0,1,0,1,0,0
5bc4920904c87d000127b63c,4.8,3.5,87.4,623.0,2.3,0.9,0,1,0,1,0,0
5bc4920904c87d000127b63d,5.0,3.5,92.1,535.0,2.5,1.1,0,1,0,1,0,0
5bc4920904c87d000127b63e,4.9,3.5,70.0,524.0,2.7,2.6,0,1,0,1,0,0
5bc4920904c87d000127b63f,1.0,3.5,80.9,579.0,1.8,2.4,0,1,0,1,0,0
5bc4920904c87d000127b640,0.4,3.5,98.2,530.0,2.5,0.1,0,1,0,1,0,0
5bc4920904c87d000127b641,2.0,3.5,83.6,568.0,1.3,1.1,0,1,0,1,0,0
5bc4920904c87d000127b642,2.4,3.5,106.5,629.0,2.7,0.4,0,1,0,1,0,0
5bc4920904c87d000127b643,3.9,3.5,107.7,520.0,2.9,1.5,0,1,0,1,0,0
5bc4920904c87d000127b644,4.9,3.5,76.2,559.0,3.0,0.8,0,1,0,1,0,0
5bc4920904c87d000127b645,4.8,3.5,99.6,606.0,2.9,0.9,0,1,0,1,0,0
5bc4920904c87d000127b646,2.1,3.5,108.5,584.0,2.3,1.8,0,1,0,1,0,0
5bc4920904c87d000127b647,3.7,3.5,60.1,637.0,1.0,0.9,0,1,0,1,0,0
5bc4920904c87d000127b648,1.2,3.5,64.7,676.0,1.5,1.7,0,1,0,1,0,0
5bc4920904c87d000127b649,3.1,3.5,103.1,632.0,2.7,1.9,0,1,0,1,0,0
5bc4920904c87d000127b64a,2.8,3.5,66.7,581.0,2.1,1.8,0,1,0,1,0,0
5bc4920904c87d000127b64b,2.8,3.5,97.7,523.0,2.2,1.2,0,1,0,1,0,0
5bc4920904c87d000127b64c,3.1,3.5,70.2,670.0,1.8,0.2,0,1,0,1,0,0
5bc4920904c87d000127b64d,4.8,3.5,86.2,711.0,2.9,2.9,0,1,0,1,0,0
5bc4920904c87d000127b64e,1.5,3.5,71.6,655.0,2.1,1.4,0,1,0,1,0,0
5bc4920904c87d000127b64f,2.3,3.5,71.1,678.0,2.9,0.2,0,1,0,1,0,0
5bc4920904c87d000127b650,4.6,3.5,100.0,668.0,2.1,1.0,0,1,0,1,0,0
5bc4920904c87d000127b651,1.3,3.5,62.9,569.0,2.3,1.1,0,1,0,1,0,0
5bc4920904c87d000127b652,3.4,3.5,103.6,521.0,3.0,2.0,0,1,0,1,0,0
5bc4920904c87d000127b653,0.8,3.5,80.0,653.0,2.6,0.3,0,1,0,1,0,0
5bc4920904c87d000127b654,0.2,3.5,92.9,562.0,2.9,1.6,0,1,0,1,0,0
5bc4920904c87d000127b655,1.7,3.5,76.2,618.0,1.8,1.1,0,1,0,1,0,0
5bc4920904c87d000127b656,4.8,3.5,99.8,573.0,1.0,1.4,0,1,0,1,0,0
5bc4920904c87d000127b657,1.5,3.5,61.7,530.0,1.4,0.6,0,1,0,1,0,0
5bc4920904c87d000127b658,3.6,3.5,109.9,538.0,2.8,1.7,0,1,0,1,0,0
5bc4920904c87d000127b659,3.5,3.5,80.0,580.0,2.5,1.3,0,1,0,1,0,0
5bc4920904c87d000127b65a,3.5,3.5,93.2,598.0,2.3,1.4,0,1,0,1,0,0
5bc4920904c87d000127b65b,1.5,3.5,87.6,625.0,2.9,1.4,0,1,0,1,0,0
5bc4920904c87d000127b65c,3.3,3.5,86.4,611.0,2.6,0.7,0,1,0,1,0,0
5bc4920904c87d000127b65d,1.5,3.5,85.6,705.0,1.9,0.2,0,1,0,1,0,0
5bc4920904c87d000127b65e,0.9,3.5,64.8,681.0,1.5,0.3,0,1,0,1,0,0
5bc4920904c87d000127b65f,4.5,3.5,68.2,619.0,1.2,2.3,0,1,0,1,0,0
5bc4920904c87d000127b660,0.7,3.5,80.2,642.0,2.7,0.0,0,1,0,1,0,0
5bc4920904c87d000127b661,1.6,3.5,77.1,583.0,1.3,2.5,0,1,0,1,0,0
5bc4920904c87d000127b662,1.6,3.5,98.2,573.0,1.8,2.5,0,1,0,1,0,0
5bc4920904c87d000127b663,1.1,3.5,68.3,614.0,1.2,1.0,0,1,0,1,0,0
5bc4920904c87d000127b664,3.2,3.5,91.9,572.0,1.9,0.9,0,1,0,1,0,0
5bc4920904c87d000127b665,2.0,3.5,106.1,600.0,2.0,1.7,0,1,0,1,0,0
5bc4920904c87d000127b666,2.7,3.5,63.9,574.0,2.1,1.3,0,1,0,1,0,0
5bc4920904c87d000127b667,2.1,3.5,67.9,562.0,2.6,2.6,0,1,0,1,0,0
5bc4920904c87d000127b668,3.5,3.5,69.5,682.0,1.6,2.1,0,1,0,1,0,0
5bc4920904c87d000127b669,1.0,3.5,109.1,686.0,2.1,1.0,0,1,0,1,0,0
5bc4920904c87d000127b66a,1.9,3.5,79.9,525.0,1.1,2.5,0,1,0,1,0,0
5bc4920904c87d000127b66b,1.3,3.5,90.2,575.0,1.4,1.1,0,1,0,1,0,0
5bc4920904c87d000127b66c,2.9,3.5,93.3,672.0,1.3,1.7,0,1,0,1,0,0
5bc4920904c87d000127b66d,2.7,3.5,62.3,608.0,2.6,1.5,0,1,0,1,0,0
5bc4920904c87d000127b66e,2.4,3.5,69.0,521.0,1.8,0.7,0,1,0,1,0,0
5bc4920904c87d000127b66f,1.4,3.5,73.6,519.0,2.2,2.8,0,1,0,1,0,0
5bc4920904c87d000127b670,0.5,3.5,106.6,521.0,2.0,0.3,0,1,0,1,0,0
5bc4920904c87d000127b671,2.9,3.5,98.7,576.0,1.9,0.5,0,1,0,1,0,0
5bc4920904c87d000127b672,3.8,3.5,105.0,567.0,2.4,0.4,0,1,0,1,0,0
5bc4920904c87d000127b673,3.8,3.5,77.2,641.0,2.1,2.0,0,1,0,1,0,0
5bc4920904c87d000127b674,1.7,3.5,60.3,646.0,1.6,1.3,0,1,0,1,0,0
5bc4920904c87d000127b675,1.7,3.5,105.4,528.0,2.1,2.1,0,1,0,1,0,0
5bc4920904c87d000127b676,0.4,3.5,68.4,611.0,1.1,2.5,0,1,0,1,0,0
5bc4920904c87d000127b677,4.9,3.5,103.0,666.0,1.7,0.9,0,1,0,1,0,0
5bc4920904c87d000127b678,0.5,3.5,94.6,546.0,2.3,2.6,0,1,0,1,0,0
5bc4920904c87d000127b679,0.9,3.5,77.1,626.0,2.9,0.4,0,1,0,1,0,0
5bc4920904c87d000127b67a,1.5,3.5,71.1,665.0,3.0,1.9,0,1,0,1,0,0
5bc4920904c87d000127b67b,3.2,3.5,76.8,649.0,1.9,1.9,0,1,0,1,0,0
5bc4920904c87d000127b67c,3.0,3.5,99.5,649.0,2.0,2.1,0,1,0,1,0,0
5bc4920904c87d000127b67d,3.1,3.5,100.2,635.0,2.2,1.7,0,1,0,1,0,0
5bc4920904c87d000127b67e,4.7,3.5,89.0,641.0,2.7,0.5,0,1,0,1,0,0
5bc4920904c87d000127b67f,2.6,3.5,68.0,590.0,2.0,2.0,0,1,0,1,0,0
5bc4920904c87d000127b680,4.1,3.5,64.2,698.0,1.1,0.9,0,1,0,1,0,0
5bc4920904c87d000127b681,5.0,3.5,73.1,630.0,2.0,0.9,0,1,0,1,0,0
5bc4920904c87d000127b682,2.6,3.5,94.9,644.0,1.7,3.0,0,1,0,1,0,0
5bc4920904c87d000127b683,4.4,3.5,61.1,688.0,2.9,0.0,0,1,0,1,0,0
5bc4920904c87d000127b684,4.9,3.5,64.4,523.0,2.2,0.2,0,1,0,1,0,0
5bc4920904c87d000127b685,2.6,3.5,64.5,566.0,1.4,3.0,0,1,0,1,0,0
5bc4920904c87d000127b686,3.4,3.5,63.9,556.0,1.9,1.1,0,1,0,1,0,0
5bc4920904c87d000127b687,1.6,3.5,69.5,654.0,2.6,2.6,0,1,0,1,0,0
5bc4920904c87d000127b688,4.1,3.5,103.2,661.0,1.7,0.3,0,1,0,1,0,0
5bc4920904c87d000127b689,4.7,3.5,100.2,622.0,2.9,1.3,0,1,0,1,0,0
5bc4920904c87d000127b68a,4.0,3.5,68.6,705.0,2.6,2.5,0,1,0,1,0,0
5bc4920904c87d000127b68b,2.7,3.5,107.9,564.0,2.1,1.8,0,1,0,1,0,0
5bc4920904c87d000127b68c,2.5,3.5,81.9,562.0,2.6,1.6,0,1,0,1,0,0
5bc4920904c87d000127b68d,4.7,3.5,90.7,664.0,2.1,2.9,0,1,0,1,0,0
5bc4920904c87d000127b68e,0.4,3.5,90.6,641.0,1.1,0.3,0,1,0,1,0,0
5bc4920904c87d000127b68f,1.8,3.5,73.3,557.0,2.5,1.1,0,1,0,1,0,0
5bc4920904c87d000127b690,0.0,3.5,96.6,570.0,1.8,0.2,0,1,0,1,0,0
5bc4920904c87d000127b691,2.0,3.5,80.6,521.0,2.0,2.4,0,1,0,1,0,0
5bc4920904c87d000127b692,0.5,3.5,103.4,698.0,1.4,3.0,0,1,0,1,0,0
5bc4920904c87d000127b693,1.6,3.5,68.8,630.0,1.1,1.6,0,1,0,1,0,0
5bc4920904c87d000127b694,1.4,3.5,100.8,529.0,2.0,1.2,0,1,0,1,0,0
5bc4920904c87d000127b695,0.1,3.5,71.6,598.0,1.8,0.7,0,1,0,1,0,0
5bc4920904c87d000127b696,4.9,3.5,108.2,539.0,1.7,2.5,0,1,0,1,0,0
5bc4920904c87d000127b697,2.5,3.5,99.3,690.0,1.6,1.9,0,1,0,1,0,0
5bc4920904c87d000127b698,0.8,3.5,104.5,639.0,1.4,1.1,0,1,0,1,0,0
5bc4920904c87d000127b699,3.5,3.5,106.3,593.0,2.3,2.1,0,1,0,1,0,0
5bc4920904c87d000127b69a,4.6,3.5,107.6,587.0,1.8,1.6,0,1,0,1,0,0
5bc4920904c87d000127b69b,1.6,3.5,105.8,549.0,2.6,2.0,0,1,0,1,0,0
5bc4920904c87d000127b69c,2.9,3.5,106.4,674.0,2.4,0.5,0,1,0,1,0,0
5bc4920904c87d000127b69d,3.6,3.5,73.3,625.0,1.9,0.4,0,1,0,1,0,0
5bc4920904c87d000127b69e,3.4,3.5,68.1,645.0,2.4,2.8,0,1,0,1,0,0
5bc4920904c87d000127b69f,4.3,3.5,73.9,530.0,1.3,0.2,0,1,0,1,0,0
5bc4920904c87d000127b6a0,2.6,3.5,62.1,594.0,2.2,1.1,0,1,0,1,0,0
5bc4920904c87d000127b6a1,3.1,3.5,69.5,663.0,1.0,1.9,0,1,0,1,0,0
5bc4920904c87d000127b6a2,0.5,3.5,104.9,625.0,3.0,2.5,0,1,0,1,0,0
5bc4920904c87d000127b6a3,0.1,3.5,82.5,584.0,2.8,0.6,0,1,0,1,0,0
5bc4920904c87d000127b6a4,3.4,3.5,96.6,698.0,1.4,0.3,0,1,0,1,0,0
5bc4920904c87d000127b6a5,3.0,3.5,62.7,657.0,2.7,2.5,0,1,0,1,0,0
5bc4920904c87d000127b6a6,1.5,3.5,63.5,692.0,2.7,0.0,0,1,0,1,0,0
5bc4920904c87d000127b6a7,2.1,3.5,89.4,563.0,2.7,2.5,0,1,0,1,0,0
5bc4920904c87d000127b6a8,2.6,3.5,84.6,663.0,2.6,1.0,0,1,0,1,0,0
5bc4920904c87d000127b6a9,4.2,3.5,73.1,688.0,2.7,3.0,0,1,0,1,0,0
5bc4920904c87d000127b6aa,0.4,3.5,72.5,699.0,1.6,1.0,0,1,0,1,0,0
5bc4920904c87d000127b6ab,3.6,3.5,91.7,678.0,2.7,1.5,0,1,0,1,0,0
5bc4920904c87d000127b6ac,0.9,3.5,80.8,552.0,1.6,1.6,0,1,0,1,0,0
5bc4920904c87d000127b6ad,0.9,3.5,87.4,580.0,2.1,0.1,0,1,0,1,0,0
5bc4920904c87d000127b6ae,4.0,3.5,95.4,620.0,2.2,0.2,0,1,0,1,0,0
5bc4920904c87d000127b6af,1.4,3.5,108.7,712.0,1.5,0.0,0,1,0,1,0,0
5bc4920904c87d000127b6b0,2.1,3.5,82.7,702.0,2.9,2.2,0,1,0,1,0,0
5bc4920904c87d000127b6b1,3.9,3.5,98.9,667.0,3.0,2.5,0,1,0,1,0,0
5bc4920904c87d000127b6b2,2.4,3.5,86.1,708.0,2.5,2.1,0,1,0,1,0,0
5bc4920904c87d000127b6b3,3.7,3.5,68.2,701.0,2.2,2.4,0,1,0,1,0,0
5bc4920904c87d000127b6b4,3.9,3.5,109.7,587.0,1.0,0.5,0,1,0,1,0,0
5bc4920904c87d000127b6b5,2.6,3.5,80.1,627.0,2.9,1.3,0,1,0,1,0,0
5bc4920904c87d000127b6b6,2.5,3.5,84.7,689.0,1.4,0.8,0,1,0,1,0,0
5bc4920904c87d000127b6b7,2.7,3.5,84.7,557.0,2.3,2.5,0,1,0,1,0,0
5bc4920904c87d000127b6b8,0.8,3.5,104.0,602.0,2.8,0.5,0,1,0,1,0,0
5bc4920904c87d000127b6b9,0.8,3.5,85.9,562.0,1.5,1.9,0,1,0,1,0,0
5bc4920904c87d000127b6ba,4.4,3.5,95.6,658.0,2.7,1.3,0,1,0,1,0,0
5bc4920904c87d000127b6bb,3.7,3.5,80.6,528.0,1.0,2.1,0,1,0,1,0,0
5bc4920904c87d000127b6bc,1.0,3.5,88.1,631.0,1.4,1.3,0,1,0,1,0,0
5bc4920904c87d000127b6bd,1.8,3.5,99.3,540.0,2.9,2.3,0,1,0,1,0,0
5bc4920904c87d000127b6be,1.7,3.5,89.1,539.0,1.7,2.9,0,1,0,1,0,0
5bc4920904c87d000127b6bf,4.0,3.5,69.5,706.0,2.1,1.9,0,1,0,1,0,0
5bc4920904c87d000127b6c0,4.3,3.5,102.8,598.0,1.5,0.7,0,1,0,1,0,0
5bc4920904c87d000127b6c1,2.0,3.5,83.3,567.0,1.6,1.3,0,1,0,1,0,0
5bc4920904c87d000127b6c2,3.7,3.5,91.1,653.0,2.7,2.1,0,1,0,1,0,0
5bc4920904c87d000127b6c3,0.4,3.5,69.9,645.0,1.9,2.0,0,1,0,1,0,0
5bc4920904c87d000127b6c4,3.3,3.5,101.4,701.0,2.8,1.7,0,1,0,1,0,0
5bc4920904c87d000127b6c5,3.1,3.5,79.1,654.0,3.0,1.3,0,1,0,1,0,0
5bc4920904c87d000127b6c6,3.1,3.5,100.8,703.0,1.4,0.2,0,1,0,1,0,0
5bc4920904c87d000127b6c7,0.6,3.5,88.8,662.0,2.7,2.4,0,1,0,1,0,0
5bc4920904c87d000127b6c8,2.0,3.5,78.1,566.0,2.6,1.4,0,1,0,1,0,0
5bc4920904c87d000127b6c9,3.4,3.5,96.7,675.0,1.8,0.8,0,1,0,1,0,0
5bc4920904c87d000127b6ca,2.3,3.5,98.4,518.0,1.5,1.5,0,1,0,1,0,0
5bc4920904c87d000127b6cb,0.9,3.5,63.0,701.0,2.7,1.8,0,1,0,1,0,0
5bc4920904c87d000127b6cc,2.0,3.5,109.8,690.0,2.8,1.0,0,1,0,1,0,0
